timestamp,outdoor_temp_c,zone1_temp_c,zone1_humidity_pct,zone1_occupancy,zone1_heating_w,zone1_cooling_w,zone2_temp_c,zone2_humidity_pct,zone2_occupancy,zone2_heating_w,zone2_cooling_w,zone3_temp_c,zone3_humidity_pct,zone3_occupancy,zone3_heating_w,zone3_cooling_w,zone4_temp_c,zone4_humidity_pct,zone4_occupancy,zone4_heating_w,zone4_cooling_w,zone5_temp_c,zone5_humidity_pct,zone5_occupancy,zone5_heating_w,zone5_cooling_w,facility_energy_kwh,hvac_energy_kwh,chiller_power_w,avg_indoor_temp_c,avg_humidity_pct,total_occupancy,outdoor_indoor_delta_c
05/17  10:00:00,12.575,23.13704382367996,55.89341709563429,11.0,0.0,815.7701701542044,23.089889239897595,53.77738929848351,5.0,0.0,684.2524155971273,23.7855669106962,54.20415706081977,11.0,0.0,979.4687884114433,22.61249190863647,54.84037351083359,5.0,0.0,719.2266603192968,23.7895266513005,56.4833080380955,20.0,0.0,1171.320155600551,12.809946365149525,0.3835701316622266,644.9434957149232,23.28290370684214,55.039729000773335,52.0,-10.707903706842142
05/17  11:00:00,12.8,23.804908680322363,57.96750532937614,11.0,0.0,920.7372350677226,23.74173048301346,54.28217438569728,5.0,0.0,737.048891683701,23.89825095949403,55.90586197352939,11.0,0.0,1412.037666598633,23.187475764238425,55.25241902137415,5.0,0.0,764.2858069103427,23.89849837281805,58.99898057890773,20.0,0.0,1801.44974430304,13.605209601236492,0.4027600202009141,1002.8704722919164,23.706172851977268,56.48138825777694,52.0,-10.906172851977267
05/17  12:00:00,12.8,23.89842896256032,57.7824824702551,8.8,0.0,1011.7630046864008,23.89823824246566,53.38155615747986,4.0,0.0,768.8748725623367,23.89833501203444,54.4890005217453,8.8,0.0,1502.155050517691,23.447443804719384,54.08577311947352,4.0,0.0,782.0368638522589,23.89842389955049,58.0082730246527,16.0,0.0,1832.9378546358264,13.402198459251238,0.40754636296916347,1145.6449419963417,23.80817398426606,55.54941705872129,41.6,-11.008173984266058
05/17  13:00:00,13.1125,23.84338395289446,55.54010310671431,4.4,0.0,871.2040826609713,23.71097700846567,51.858831445134186,2.0,0.0,724.647283958359,23.898908790869243,52.29291765853673,4.4,0.0,1313.9357196478522,23.31242315810917,52.57484716109253,2.0,0.0,769.6574929814795,23.89888689314217,55.8562250808332,8.0,0.0,1435.781767406835,12.142251124658538,0.39310447891631634,1007.9407736315802,23.73291596069614,53.62458489046219,20.8,-10.620415960696139
05/17  14:00:00,13.3,23.897576750512115,54.68773593088071,8.8,0.0,1091.5841975315236,23.864839559884658,51.66430326078455,4.0,0.0,749.0211118357843,23.89890609853672,52.16933161744475,8.8,0.0,1552.0529594093125,23.614422969908368,51.94701183970274,4.0,0.0,795.6274204779824,23.898534496811727,55.20854414937476,16.0,0.0,1925.2286640328512,13.151598072836672,0.41187547954136644,1253.997313732806,23.834855975130715,53.135385359637496,41.6,-10.534855975130714
05/17  15:00:00,12.9875,23.898708936536416,56.55839401352041,11.0,0.0,1015.6391917813949,23.69343267667705,54.07934729738616,5.0,0.0,725.1357130754559,23.89873290031729,54.22221191935168,11.0,0.0,1347.081228439913,23.47357182588005,54.13124122543207,5.0,0.0,783.5493326168114,23.898261301747304,56.35027073342418,20.0,0.0,2063.755181836584,13.394564254169204,0.4087058093587705,1245.4702547818156,23.772541528231624,55.0682930378229,52.0,-10.785041528231623
05/17  16:00:00,12.8,23.8256794553766,59.06374280217782,11.0,0.0,871.3350730719416,23.27825927556536,56.05898537221441,5.0,0.0,696.5351065904571,23.89864648750701,56.503648430792985,11.0,0.0,1066.5401829408024,23.07426786365136,55.950871810954894,5.0,0.0,753.1373652872418,23.898181869845807,57.52487778785466,20.0,0.0,1903.5905329957177,12.733699982419134,0.39704785680817095,1083.3034445701437,23.595006990389226,57.02042524079896,52.0,-10.795006990389226
05/17  17:00:00,12.425,23.396673095694005,61.62578623943571,11.0,0.0,836.8911663464123,22.74695912833913,57.7000841512326,5.0,0.0,660.2324654569125,23.757264993870017,59.38471149644294,11.0,0.0,819.4181261871904,22.55067202267518,57.56662352358554,5.0,0.0,713.6623268921903,23.89832298478253,58.98936815379264,20.0,0.0,1559.449150565125,11.497795227507556,0.3868851286897308,857.6526945155831,23.269978445072173,59.053314712897894,52.0,-10.844978445072172
05/17  18:00:00,11.8875,23.048085017962077,62.85179875643101,11.0,0.0,810.0015410899382,22.327909671314902,58.77831871796327,5.0,0.0,627.4041363764106,23.398312792423937,61.983703563871146,11.0,0.0,793.6327866392633,22.219057052522658,58.36791617338808,5.0,0.0,638.9065738586007,23.898192103831327,60.36368136728213,20.0,0.0,1481.639036830177,11.423128417621166,0.3855790992596799,789.2345391008896,22.97831132761098,60.469083715787136,52.0,-11.090811327610982
05/17  19:00:00,11.7,22.26040483392947,62.902004560252905,5.5,0.0,478.9185622181071,22.20137913347096,56.91258934601132,2.5,0.0,243.9660504425492,22.350355938233164,63.35522676737516,5.5,0.0,569.8895656104961,22.20113520376996,56.31173121749372,2.5,0.0,239.0258895565388,23.374227011269,62.32783629298831,10.0,0.0,830.9484439286495,7.210930486854595,0.3763778494216753,587.2738713389524,22.47750042413451,60.36187763682428,26.0,-10.777500424134512
05/17  20:00:00,11.7,22.201933321201384,57.18982572005849,0.0,319.0514806444301,0.0,22.201765962783675,52.98243508576847,0.0,104.6786590496659,0.0,22.201975350236623,57.81065941888307,0.0,252.56038137209885,0.0,22.201835005532303,52.664322410214425,0.0,105.54820932558492,0.0,22.3331326739272,62.31445049483866,0.0,0.0,479.1196573947653,4.156339695900368,0.3763778494216753,554.4418381541605,22.228128462736237,56.59233862595262,0.0,-10.528128462736237
05/17  21:00:00,11.325,21.17139777887024,58.13308768564338,0.0,47.52,0.0,21.32239525904137,54.34955750118564,0.0,20.520000000000003,0.0,21.22012964785721,58.48674537575955,0.0,47.52,0.0,21.32128407817625,54.16476173728569,0.0,20.520000000000003,0.0,21.9692861109626,60.88555225927926,0.0,88.92000000000002,0.0,1.6,0.0,0.0,21.400898574981532,57.203940911830706,0.0,-10.075898574981533
05/17  22:00:00,10.7875,20.45185182945757,60.88185459109906,0.0,27.72,0.0,20.61289104670549,56.85631945010661,0.0,11.970000000000002,0.0,20.496422333576746,61.27145050600528,0.0,27.72,0.0,20.611996376734268,56.65843153376576,0.0,11.970000000000002,0.0,21.49414626757366,62.819357627972686,0.0,51.87000000000001,0.0,0.475,0.0,0.0,20.733461570809546,59.69748274178987,0.0,-9.945961570809546
05/17  23:00:00,10.9125,20.089901818085167,62.2398875885355,0.0,15.840000000000002,0.0,20.216643300360577,58.24629300002032,0.0,6.840000000000001,0.0,20.119765268592133,62.69441563034128,0.0,15.840000000000002,0.0,20.21603980384974,58.04262246476854,0.0,6.840000000000001,0.0,21.05869347488164,64.49895327148357,0.0,29.640000000000004,0.0,0.475,0.0,0.0,20.34020873315385,61.14443439102985,0.0,-9.427708733153851
05/17  24:00:00,11.1,19.870582495755038,63.06703498177478,0.0,15.840000000000002,0.0,19.978060671069493,59.089985976983634,0.0,6.840000000000001,0.0,19.893327051287518,63.555424518891385,0.0,15.840000000000002,0.0,19.97770442767446,58.88246675724281,0.0,6.840000000000001,0.0,20.778163272600747,65.59610914190124,0.0,29.640000000000004,0.0,0.475,0.0,0.0,20.09956758367745,62.03820427535877,0.0,-8.999567583677452
05/18  01:00:00,10.7875,19.86699207458979,63.08075355103349,0.0,15.840000000000002,0.0,19.951250630344333,59.18786627906047,0.0,6.840000000000001,0.0,19.887143688323757,63.579444047399136,0.0,15.840000000000002,0.0,19.95104317447375,58.97946051793382,0.0,6.840000000000001,0.0,20.80285655054421,65.49596475646796,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.09185722365517,62.064697830378975,0.0,-9.304357223655169
05/18  02:00:00,11.287499999999998,19.83310648489652,63.2134359149277,0.0,15.840000000000002,0.0,19.90418740491379,59.36075144413585,0.0,6.840000000000001,0.0,19.85151059511981,63.72006126397168,0.0,15.840000000000002,0.0,19.904066484368364,59.15141989397741,0.0,6.840000000000001,0.0,20.78173566128437,65.58111263725968,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.05492132611657,62.20535623085446,0.0,-8.767421326116573
05/18  03:00:00,12.0125,19.820110723213016,63.26441241171119,0.0,15.840000000000002,0.0,19.87899418278821,59.453533989073065,0.0,6.840000000000001,0.0,19.836697609301748,63.77862558212828,0.0,15.840000000000002,0.0,19.8789239787782,59.243688818208,0.0,6.840000000000001,0.0,20.717504245157585,65.841049079087,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.026446147847754,62.3162619760415,0.0,-8.013946147847754
05/18  04:00:00,12.2,19.80570650924626,63.36115230800742,0.0,15.840000000000002,0.0,19.85906688163445,59.56481815618053,0.0,6.840000000000001,0.0,19.8213066549349,63.88005382732752,0.0,15.840000000000002,0.0,19.85902604674633,59.35447230280203,0.0,6.840000000000001,0.0,20.661555282690497,66.11033820798987,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.001332275050487,62.45416696046148,0.0,-7.801332275050488
05/18  05:00:00,12.2,19.79910981407009,63.41120320567116,0.0,15.840000000000002,0.0,19.86285863791755,59.57351606912096,0.0,6.840000000000001,0.0,19.831274986872423,63.86493666897919,0.0,15.840000000000002,0.0,19.856029736967628,59.38810325604264,0.0,6.840000000000001,0.0,20.618090285747524,66.31288794556058,0.0,29.640000000000004,0.0,1.375,0.0,0.0,19.993472692315045,62.510129429074915,0.0,-7.793472692315046
05/18  06:00:00,12.2,19.854120403662517,63.1953069253188,0.0,15.840000000000002,0.0,19.97920546536872,59.14588145714967,0.0,6.840000000000001,0.0,19.954039839098,63.38115962735232,0.0,15.840000000000002,0.0,19.958625881791452,59.01190483547903,0.0,6.840000000000001,0.0,20.59424972324758,66.41041816049862,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.068048262633653,62.22893420115969,0.0,-7.868048262633653
05/18  07:00:00,12.2,20.02394979761012,62.573677830381484,0.0,15.840000000000002,0.0,20.35717969907342,57.817373152645246,0.0,6.840000000000001,0.0,20.31502725647275,62.02171120239825,0.0,15.840000000000002,0.0,20.245835851787653,58.009801140312646,0.0,6.840000000000001,0.0,20.610359696243115,66.38654905823608,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.31047046023741,61.361822476794735,0.0,-8.110470460237412
05/18  08:00:00,12.8875,20.318434441945367,61.46834077988481,0.0,15.840000000000002,0.0,21.025214885513584,55.51115960017599,0.0,6.840000000000001,0.0,20.89590372625493,59.86597569209227,0.0,15.840000000000002,0.0,20.736394409906744,56.30427894153546,0.0,6.840000000000001,0.0,20.69160002703086,66.08021609793064,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.733509498130296,59.84599422232384,0.0,-7.846009498130297
05/18  09:00:00,14.3625,20.822940053124373,59.62506491198029,0.0,15.840000000000002,0.0,21.969430716390782,52.4274589539824,0.0,6.840000000000001,0.0,21.69485155548538,57.04014179302874,0.0,15.840000000000002,0.0,21.492821840836733,53.78412566801565,0.0,6.840000000000001,0.0,20.84534716242345,65.49920668288584,0.0,29.640000000000004,0.0,1.375,0.0,0.0,21.365078265652148,57.675199601978576,0.0,-7.002578265652147
05/18  10:00:00,14.312499999999998,21.31600413104262,57.90262694566802,0.0,15.840000000000002,0.0,22.72875000626658,50.10706667050826,0.0,6.840000000000001,0.0,22.303877009451483,55.01194672321981,0.0,15.840000000000002,0.0,22.181386475123155,51.61897957663462,0.0,6.840000000000001,0.0,21.06078369861774,64.70284451664219,0.0,29.640000000000004,0.0,1.375,0.0,0.0,21.918160264100315,55.868692886534575,0.0,-7.605660264100317
05/18  11:00:00,14.9625,21.77553514397504,56.31915173872852,0.0,15.840000000000002,0.0,23.37276515432401,48.21053311809966,0.0,6.840000000000001,0.0,22.854833598965502,53.22345076648445,0.0,15.840000000000002,0.0,22.818958005424548,49.67702049858097,0.0,6.840000000000001,0.0,21.30452246785208,63.76637860100541,0.0,29.640000000000004,0.0,1.375,0.0,0.0,22.425322874108236,54.2393069445798,0.0,-7.462822874108236
05/18  12:00:00,15.9125,22.22030917539304,54.810442364884665,0.0,15.840000000000002,0.0,23.831545839733128,46.89381685120409,0.0,6.840000000000001,0.0,23.36183130671695,51.614351044453215,0.0,15.840000000000002,0.0,23.370005880010247,48.04663664330171,0.0,6.840000000000001,0.0,21.555742308907256,62.79242161416079,0.0,29.640000000000004,0.0,1.375,0.0,0.0,22.867886902152126,52.8315337036009,0.0,-6.955386902152126
