"timestamp","simulation_time","outdoor_temperature","occupancy","avg_occupied_temperature","min_occupied_temperature","max_occupied_temperature","heating_setpoint","cooling_setpoint","hvac_power_kw","hvac_electricity_kwh","cooling_electricity_kwh","fans_electricity_kwh","pumps_electricity_kwh","heating_natural_gas_kwh","heating_demand_kwh","cooling_demand_kwh","total_hvac_site_energy_kwh","carbon_intensity","carbon_level","electricity_carbon_kg","gas_carbon_kg","total_hvac_carbon_kg","comfort_violation","ai_call","semantic_modified","semantic_correction_count","safety_modified","safety_correction_count"
"2026-07-26T12:41:03.440664","02/15 00:15","-5.15","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.005755","2.605331","2.086911","0.0","2.699425","0.34","low","0.031992","0.471565","0.503557","0","181","True","1","True","2"
"2026-07-26T12:41:19.775229","02/15 06:15","-10.97","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.003095","1.769648","1.409039","0.0","1.863742","0.43","moderate","0.04046","0.320306","0.360767","0","182","True","1","False","0"
"2026-07-26T12:41:36.193791","02/15 12:15","-5.3","41.6","22.86","22.0","24.93","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.005941","2.113096","1.69934","0.0","2.207191","0.3","low","0.028228","0.38247","0.410699","0","183","False","0","False","0"
"2026-07-26T12:41:53.230452","02/15 18:23","-7.2","52.0","22.41","22.0","23.67","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.00665","2.533366","2.032815","0.0","2.627461","0.55","high","0.051752","0.458539","0.510291","0","184","True","2","False","0"
"2026-07-26T12:42:08.541114","02/16 00:15","-11.1","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.005971","2.62233","2.103335","0.0","2.716424","0.34","low","0.031992","0.474642","0.506634","0","185","True","1","True","2"
"2026-07-26T12:42:23.551288","02/16 06:15","-12.9","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.002427","1.520685","1.21147","0.0","1.614779","0.43","moderate","0.04046","0.275244","0.315704","0","186","True","1","False","0"
"2026-07-26T12:42:38.917619","02/16 12:15","-4.28","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.3","low","0.028228","0.0","0.028228","0","187","False","0","False","0"
"2026-07-26T12:42:55.343615","02/16 18:23","-6.25","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","3.3e-05","0.025771","0.027575","0.0","0.119865","0.55","high","0.051752","0.004665","0.056416","0","188","False","0","False","0"
"2026-07-26T12:43:11.467921","02/17 00:15","-10.3","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.00124","0.957444","0.755643","0.0","1.051539","0.34","low","0.031992","0.173297","0.205289","0","189","False","0","False","0"
"2026-07-26T12:43:27.362587","02/17 06:15","-8.18","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.001661","1.137641","0.911319","0.0","1.231735","0.43","moderate","0.04046","0.205913","0.246373","0","190","False","0","False","0"
"2026-07-26T12:43:43.191746","02/17 12:15","1.25","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.3","low","0.028228","0.0","0.028228","0","191","False","0","False","0"
"2026-07-26T12:43:59.002539","02/17 18:15","1.55","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","4.6e-05","0.037252","0.038085","0.0","0.131347","0.55","high","0.051752","0.006743","0.058494","0","192","False","0","False","0"
"2026-07-26T12:44:15.171165","02/18 00:15","1.1","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000297","0.274704","0.221583","0.0","0.368798","0.34","low","0.031992","0.049721","0.081713","0","193","False","0","False","0"
"2026-07-26T12:44:30.424562","02/18 06:15","-0.98","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000644","0.557225","0.441713","0.0","0.651319","0.43","moderate","0.04046","0.100858","0.141318","0","194","False","0","False","0"
"2026-07-26T12:44:46.802782","02/18 12:15","5.72","41.6","23.03","22.0","24.08","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.005029","3.586737","0.483816","0.0","3.680832","0.3","low","0.028228","0.649199","0.677428","0","195","False","0","False","0"
"2026-07-26T12:45:03.561810","02/18 18:23","1.93","52.0","22.6","22.0","24.09","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.00555","1.617958","0.944569","0.0","1.712052","0.55","high","0.051752","0.29285","0.344602","0","196","True","1","False","0"
"2026-07-26T12:45:19.654514","02/19 00:15","-2.2","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.003033","1.769529","1.40611","0.0","1.863623","0.34","low","0.031992","0.320285","0.352277","0","197","True","1","True","2"
"2026-07-26T12:45:34.836609","02/19 06:15","0.0","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.001015","0.797877","0.636394","0.0","0.891972","0.43","moderate","0.04046","0.144416","0.184876","0","198","True","1","False","0"
"2026-07-26T12:45:51.173686","02/19 12:15","-0.98","41.6","22.24","22.0","23.22","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.004582","1.720026","1.380754","0.0","1.81412","0.3","low","0.028228","0.311325","0.339553","0","199","False","0","False","0"
"2026-07-26T12:46:07.642373","02/19 18:15","-3.62","52.0","22.28","22.0","23.4","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.005481","2.36026","1.904132","0.0","2.454355","0.55","high","0.051752","0.427207","0.478959","0","200","True","2","False","0"
"2026-07-26T12:46:23.314804","02/20 00:15","-5.0","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.004234","2.172675","1.746685","0.0","2.26677","0.34","low","0.031992","0.393254","0.425246","0","201","True","1","True","2"
"2026-07-26T12:46:40.147406","02/20 06:15","-9.18","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.001991","1.315231","1.048503","0.0","1.409326","0.43","moderate","0.04046","0.238057","0.278517","0","202","True","1","False","0"
"2026-07-26T12:46:57.795162","02/20 12:15","-0.98","41.6","22.73","22.0","23.74","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.004292","1.512928","1.217614","0.0","1.607022","0.3","low","0.028228","0.27384","0.302068","0","203","False","0","False","0"
"2026-07-26T12:47:14.626020","02/20 18:15","-3.45","52.0","22.3","22.0","23.48","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.005522","2.369097","1.908879","0.0","2.463192","0.55","high","0.051752","0.428807","0.480558","0","204","True","1","False","0"
"2026-07-26T12:47:31.149177","02/21 00:15","-6.25","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.004413","2.21523","1.782827","0.0","2.309324","0.34","low","0.031992","0.400957","0.432949","0","205","True","1","True","2"
"2026-07-26T12:47:47.436701","02/21 06:15","-10.4","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.002038","1.33667","1.070646","0.0","1.430764","0.43","moderate","0.04046","0.241937","0.282398","0","206","True","1","False","0"
"2026-07-26T12:48:03.549321","02/21 12:15","-0.45","41.6","22.58","22.0","23.62","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.004293","1.499918","1.208731","0.0","1.594012","0.3","low","0.028228","0.271485","0.299713","0","207","False","0","False","0"
"2026-07-26T12:48:19.766780","02/21 18:15","1.42","52.0","22.25","22.0","23.23","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.004069","1.672748","1.370458","0.0","1.766843","0.55","high","0.051752","0.302767","0.354519","0","208","True","1","False","0"
"2026-07-26T12:48:35.114632","02/22 00:15","1.1","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.003529","1.942719","1.564742","0.0","2.036813","0.34","low","0.031992","0.351632","0.383624","0","209","True","1","True","2"
"2026-07-26T12:48:51.154189","02/22 06:15","0.98","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000825","0.669061","0.535728","0.0","0.763156","0.43","moderate","0.04046","0.1211","0.16156","0","210","True","1","False","0"
"2026-07-26T12:49:08.650566","02/22 12:15","9.98","41.6","23.74","22.69","24.54","21.5","25.0","0.3764","0.094094","0.0","0.094094","0.000795","0.396597","0.334182","0.0","0.490692","0.3","low","0.028228","0.071784","0.100012","0","211","False","0","False","0"
"2026-07-26T12:49:26.007520","02/22 18:15","2.2","52.0","22.0","21.5","23.75","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.005048","1.595098","0.943497","0.0","1.689192","0.55","high","0.051752","0.288713","0.340464","0","212","True","1","False","0"
"2026-07-26T12:49:42.921734","02/23 00:15","4.03","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.002076","1.356323","1.096068","0.0","1.450418","0.34","low","0.031992","0.245494","0.277486","0","213","True","1","True","2"
"2026-07-26T12:49:59.126628","02/23 06:15","10.15","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.43","moderate","0.04046","0.0","0.04046","0","214","True","1","False","0"
"2026-07-26T12:50:15.766524","02/23 12:15","14.28","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.3","low","0.028228","0.0","0.028228","0","215","False","0","False","0"
"2026-07-26T12:50:32.228345","02/23 18:15","12.8","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.55","high","0.051752","0.0","0.051752","0","216","False","0","False","0"
"2026-07-26T12:50:48.901949","02/24 00:15","10.6","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.34","low","0.031992","0.0","0.031992","0","217","False","0","False","0"
"2026-07-26T12:51:05.003982","02/24 06:15","8.2","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.43","moderate","0.04046","0.0","0.04046","0","218","True","1","False","0"
"2026-07-26T12:51:21.476751","02/24 12:15","1.93","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.3","low","0.028228","0.0","0.028228","0","219","False","0","False","0"
"2026-07-26T12:51:37.713181","02/24 18:15","1.1","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000203","0.143443","0.156064","0.0","0.237537","0.55","high","0.051752","0.025963","0.077715","0","220","False","0","False","0"
"2026-07-26T12:51:54.438320","02/25 00:15","2.35","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000445","0.393982","0.317558","0.0","0.488077","0.34","low","0.031992","0.071311","0.103303","0","221","False","0","False","0"
"2026-07-26T12:52:10.173250","02/25 06:15","0.98","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000896","0.72767","0.57567","0.0","0.821764","0.43","moderate","0.04046","0.131708","0.172169","0","222","False","0","False","0"
"2026-07-26T12:52:26.722822","02/25 12:15","3.3","41.6","22.39","22.0","23.17","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.004424","0.807728","0.890454","0.0","0.901822","0.3","low","0.028228","0.146199","0.174427","0","223","False","0","False","0"
"2026-07-26T12:52:43.620333","02/25 18:15","3.62","52.0","22.27","22.0","23.33","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.004308","1.838035","1.102673","0.0","1.932129","0.55","high","0.051752","0.332684","0.384436","0","224","True","1","False","0"
"2026-07-26T12:53:00.597041","02/26 00:15","1.55","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.002499","1.538551","1.246692","0.0","1.632645","0.34","low","0.031992","0.278478","0.31047","0","225","True","1","True","2"
"2026-07-26T12:53:16.844177","02/26 06:15","-3.2","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.001043","0.817962","0.651372","0.0","0.912056","0.43","moderate","0.04046","0.148051","0.188512","0","226","True","1","False","0"
"2026-07-26T12:53:33.658622","02/26 12:15","1.7","41.6","22.19","21.55","23.57","21.5","25.0","0.3764","0.094094","0.0","0.094094","0.003784","1.201023","0.966634","0.0","1.295117","0.3","low","0.028228","0.217385","0.245613","0","227","False","0","False","0"
"2026-07-26T12:53:50.688476","02/26 18:15","-1.1","52.0","21.84","21.5","23.17","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.004666","1.937851","1.573878","0.0","2.031946","0.55","high","0.051752","0.350751","0.402503","0","228","True","2","False","0"
"2026-07-26T12:54:06.623443","02/27 00:15","-1.7","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.005318","2.497528","1.995435","0.0","2.591623","0.34","low","0.031992","0.452053","0.484045","0","229","True","1","True","2"
"2026-07-26T12:54:22.829346","02/27 06:15","-2.92","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.001505","1.064171","0.856221","0.0","1.158266","0.43","moderate","0.04046","0.192615","0.233075","0","230","True","1","False","0"
"2026-07-26T12:54:39.275685","02/27 12:15","-0.6","41.6","22.26","22.0","23.27","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.004528","1.710533","1.375811","0.0","1.804627","0.3","low","0.028228","0.309606","0.337835","0","231","False","0","False","0"
"2026-07-26T12:54:55.899717","02/27 18:15","-0.15","52.0","22.3","22.0","23.49","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.004518","1.907839","1.540084","0.0","2.001933","0.55","high","0.051752","0.345319","0.397071","0","232","True","2","False","0"
"2026-07-26T12:55:11.920644","02/28 00:15","-1.25","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.003593","1.972088","1.582434","0.0","2.066182","0.34","low","0.031992","0.356948","0.38894","0","233","True","1","True","2"
"2026-07-26T12:55:28.972450","02/28 06:15","-5.42","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.001484","1.078679","0.851932","0.0","1.172773","0.43","moderate","0.04046","0.195241","0.235701","0","234","True","1","False","0"
"2026-07-26T12:55:46.506604","02/28 12:15","1.38","41.6","23.24","22.0","25.17","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.003744","1.256655","1.013068","0.0","1.35075","0.3","low","0.028228","0.227455","0.255683","0","235","False","0","False","0"
"2026-07-26T12:56:02.933766","02/28 18:23","0.17","52.0","22.59","22.0","24.14","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.003596","1.407509","1.118241","0.0","1.501604","0.55","high","0.051752","0.254759","0.306511","0","236","True","1","False","0"
"2026-07-26T12:56:19.543016","03/01 00:15","0.38","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.00324","1.841678","1.478848","0.0","1.935773","0.34","low","0.031992","0.333344","0.365336","0","237","True","1","True","2"
"2026-07-26T12:56:35.388372","03/01 06:15","3.3","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000629","0.526969","0.424517","0.0","0.621063","0.43","moderate","0.04046","0.095381","0.135842","0","238","True","1","False","0"
"2026-07-26T12:56:52.208572","03/01 12:15","3.9","41.6","21.95","21.5","23.28","21.5","25.0","0.3764","0.094094","0.0","0.094094","0.005229","0.329851","0.641027","0.0","0.423946","0.3","low","0.028228","0.059703","0.087931","0","239","False","0","False","0"
"2026-07-26T12:57:08.445883","03/01 18:15","3.73","52.0","22.39","21.5","23.95","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.004027","0.067684","0.725374","0.0","0.161779","0.55","high","0.051752","0.012251","0.064003","0","240","True","1","False","0"
"2026-07-26T12:57:25.050134","03/02 00:15","1.1","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.002768","1.66344","1.332962","0.0","1.757535","0.34","low","0.031992","0.301083","0.333075","0","241","True","1","True","2"
"2026-07-26T12:57:41.071687","03/02 06:15","-1.82","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000734","0.606762","0.492082","0.0","0.700856","0.43","moderate","0.04046","0.109824","0.150284","0","242","True","1","False","0"
"2026-07-26T12:57:57.128713","03/02 12:15","4.85","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.3","low","0.028228","0.0","0.028228","0","243","False","0","False","0"
"2026-07-26T12:58:13.511790","03/02 18:15","-0.15","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.55","high","0.051752","0.0","0.051752","0","244","False","0","False","0"
"2026-07-26T12:58:29.445730","03/03 00:15","-0.45","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000395","0.366985","0.284203","0.0","0.46108","0.34","low","0.031992","0.066424","0.098416","0","245","False","0","False","0"
"2026-07-26T12:58:45.989718","03/03 06:15","-0.6","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000624","0.555094","0.429783","0.0","0.649189","0.43","moderate","0.04046","0.100472","0.140932","0","246","False","0","False","0"
"2026-07-26T12:59:02.437189","03/03 12:15","1.55","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.3","low","0.028228","0.0","0.028228","0","247","False","0","False","0"
"2026-07-26T12:59:18.677772","03/03 18:15","-1.25","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000467","0.427353","0.335549","0.0","0.521447","0.55","high","0.051752","0.077351","0.129103","0","248","False","0","False","0"
"2026-07-26T12:59:34.826521","03/04 00:15","-0.45","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000598","0.513404","0.415694","0.0","0.607498","0.34","low","0.031992","0.092926","0.124918","0","249","False","0","False","0"
"2026-07-26T12:59:51.505739","03/04 06:15","0.6","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000603","0.51206","0.416821","0.0","0.606155","0.43","moderate","0.04046","0.092683","0.133143","0","250","False","0","False","0"
"2026-07-26T13:00:08.747876","03/04 12:15","8.62","41.6","22.61","21.95","23.54","21.5","25.0","0.3764","0.094094","0.0","0.094094","0.00108","0.556101","0.4005","0.0","0.650196","0.3","low","0.028228","0.100654","0.128882","0","251","False","0","False","0"
"2026-07-26T13:00:26.077250","03/04 18:15","0.3","52.0","21.82","21.5","23.08","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.004038","1.680529","1.355686","0.0","1.774624","0.55","high","0.051752","0.304176","0.355927","0","252","True","1","False","0"
"2026-07-26T13:00:41.855228","03/05 00:15","-3.3","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.006389","2.70776","2.187301","0.0","2.801854","0.34","low","0.031992","0.490105","0.522097","0","253","True","1","True","2"
"2026-07-26T13:00:57.605422","03/05 06:15","-4.4","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.002425","1.524026","1.231035","0.0","1.618121","0.43","moderate","0.04046","0.275849","0.316309","0","254","True","1","False","0"
"2026-07-26T13:01:15.383049","03/05 12:15","-2.8","41.6","22.41","22.0","23.08","22.0","25.0","0.3764","0.094094","0.0","0.094094","0.004946","1.817259","1.462249","0.0","1.911354","0.3","low","0.028228","0.328924","0.357152","0","255","False","0","False","0"
"2026-07-26T13:01:32.671992","03/05 18:15","-5.15","52.0","22.21","22.0","23.03","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.006537","2.802308","2.254413","0.0","2.896403","0.55","high","0.051752","0.507218","0.558969","0","256","True","2","False","0"
"2026-07-26T13:01:49.614340","03/06 00:15","-4.85","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.004425","2.223213","1.795816","0.0","2.317307","0.34","low","0.031992","0.402402","0.434394","0","257","True","1","True","2"
"2026-07-26T13:02:05.486961","03/06 06:15","-4.12","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.001297","0.979494","0.774246","0.0","1.073589","0.43","moderate","0.04046","0.177288","0.217749","0","258","True","1","False","0"
"2026-07-26T13:02:22.502308","03/06 12:23","0.72","41.6","23.15","21.71","24.93","21.5","25.0","0.3764","0.094094","0.0","0.094094","0.003787","1.280449","1.034502","0.0","1.374543","0.3","low","0.028228","0.231761","0.259989","0","259","False","0","False","0"
"2026-07-26T13:02:39.748133","03/06 18:23","0.0","52.0","22.21","21.5","23.99","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.003571","1.32865","1.071211","0.0","1.422744","0.55","high","0.051752","0.240486","0.292237","0","260","True","2","False","0"
"2026-07-26T13:02:56.140312","03/07 00:15","-0.45","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.003371","1.881056","1.513976","0.0","1.975151","0.34","low","0.031992","0.340471","0.372463","0","261","True","1","True","2"
"2026-07-26T13:03:11.981820","03/07 06:15","0.6","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000817","0.67354","0.53305","0.0","0.767634","0.43","moderate","0.04046","0.121911","0.162371","0","262","True","1","False","0"
"2026-07-26T13:03:29.089421","03/07 12:15","5.0","41.6","22.3","21.69","23.37","21.5","25.0","0.3764","0.094094","0.0","0.094094","0.003264","1.385659","0.704315","0.0","1.479753","0.3","low","0.028228","0.250804","0.279032","0","263","False","0","False","0"
"2026-07-26T13:03:46.632857","03/07 18:15","5.6","52.0","22.13","21.5","23.76","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.003335","0.121719","0.644848","0.0","0.215813","0.55","high","0.051752","0.022031","0.073783","0","264","True","1","False","0"
"2026-07-26T13:04:03.483681","03/08 00:15","6.1","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.001814","1.235996","0.991202","0.0","1.330091","0.34","low","0.031992","0.223715","0.255707","0","265","True","1","True","2"
"2026-07-26T13:04:20.336011","03/08 06:15","1.1","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000551","0.465532","0.381369","0.0","0.559626","0.43","moderate","0.04046","0.084261","0.124722","0","266","True","1","False","0"
"2026-07-26T13:04:37.001260","03/08 12:23","9.18","41.6","23.92","22.45","25.5","21.5","25.0","0.3811","0.095272","0.0","0.095272","0.000694","0.337932","0.307165","0.0","0.433204","0.3","low","0.028582","0.061166","0.089747","0","267","False","0","False","0"
"2026-07-26T13:04:53.822411","03/08 18:23","7.25","52.0","23.58","22.4","24.79","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.001029","0.568658","0.399039","0.0","0.662752","0.55","high","0.051752","0.102927","0.154679","0","268","True","2","False","0"
"2026-07-26T13:05:09.344199","03/09 00:15","1.93","0.0","","","","18.0","28.0","0.3764","0.094094","0.0","0.094094","0.001408","0.992307","0.784876","0.0","1.086402","0.34","low","0.031992","0.179608","0.2116","0","269","True","1","True","1"
"2026-07-26T13:05:25.667039","03/09 06:15","-0.83","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000162","0.122647","0.130365","0.0","0.216742","0.43","moderate","0.04046","0.022199","0.06266","0","270","True","1","False","0"
"2026-07-26T13:05:42.555604","03/09 12:15","8.88","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.3","low","0.028228","0.0","0.028228","0","271","False","0","False","0"
"2026-07-26T13:05:58.149411","03/09 18:23","7.62","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.55","high","0.051752","0.0","0.051752","0","272","True","1","False","0"
"2026-07-26T13:06:15.116065","03/10 00:15","0.45","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.34","low","0.031992","0.0","0.031992","0","273","False","0","False","0"
"2026-07-26T13:06:30.701304","03/10 06:15","2.35","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000103","0.085499","0.079902","0.0","0.179594","0.43","moderate","0.04046","0.015475","0.055936","0","274","False","0","False","0"
"2026-07-26T13:06:47.098713","03/10 12:15","15.88","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.3","low","0.028228","0.0","0.028228","0","275","False","0","False","0"
"2026-07-26T13:07:02.878772","03/10 18:15","12.65","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.55","high","0.051752","0.0","0.051752","0","276","False","0","False","0"
"2026-07-26T13:07:19.864042","03/11 00:15","9.85","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.34","low","0.031992","0.0","0.031992","0","277","False","0","False","0"
"2026-07-26T13:07:36.303139","03/11 06:15","6.25","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.0","0.0","0.0","0.0","0.094094","0.43","moderate","0.04046","0.0","0.04046","0","278","False","0","False","0"
"2026-07-26T13:07:53.969914","03/11 12:15","8.58","41.6","23.29","22.65","24.12","21.5","25.0","0.3764","0.094094","0.0","0.094094","0.001133","0.513253","0.423038","0.0","0.607348","0.3","low","0.028228","0.092899","0.121127","0","279","False","0","False","0"
"2026-07-26T13:08:10.395923","03/11 18:15","10.15","52.0","22.67","21.92","24.16","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.000555","0.318787","0.2595","0.0","0.412881","0.55","high","0.051752","0.0577","0.109452","0","280","True","1","False","0"
"2026-07-26T13:08:26.623941","03/12 00:15","2.08","0.0","","","","18.0","28.0","0.3764","0.094094","0.0","0.094094","0.002345","1.515667","1.194166","0.0","1.609761","0.34","low","0.031992","0.274336","0.306328","0","281","True","1","True","1"
"2026-07-26T13:08:42.300285","03/12 06:15","0.6","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000579","0.497523","0.401698","0.0","0.591617","0.43","moderate","0.04046","0.090052","0.130512","0","282","True","1","False","0"
"2026-07-26T13:09:00.911052","03/12 12:15","7.92","41.6","23.53","22.11","25.5","21.5","25.0","0.3776","0.094395","0.0","0.094395","0.001219","0.546982","0.444434","0.0","0.641378","0.3","low","0.028318","0.099004","0.127322","0","283","False","0","False","0"
"2026-07-26T13:09:18.900243","03/12 18:15","4.12","52.0","23.04","22.15","24.56","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.002629","0.027113","0.677546","0.0","0.121208","0.55","high","0.051752","0.004907","0.056659","0","284","True","1","False","0"
"2026-07-26T13:09:35.126064","03/13 00:15","0.72","0.0","","","","18.0","28.0","0.3764","0.094094","0.0","0.094094","0.001807","1.214704","0.972148","0.0","1.308798","0.34","low","0.031992","0.219861","0.251853","0","285","True","1","True","1"
"2026-07-26T13:09:51.216417","03/13 06:15","0.0","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.000387","0.330537","0.282342","0.0","0.424631","0.43","moderate","0.04046","0.059827","0.100288","0","286","True","1","False","0"
"2026-07-26T13:10:08.027980","03/13 12:15","1.25","41.6","22.0","21.5","23.46","21.5","25.0","0.3764","0.094094","0.0","0.094094","0.003915","1.274345","1.026102","0.0","1.368439","0.3","low","0.028228","0.230656","0.258885","0","287","False","0","False","0"
"2026-07-26T13:10:24.014930","03/13 18:15","3.3","52.0","21.94","21.5","23.59","20.0","26.0","0.3764","0.094094","0.0","0.094094","0.005358","0.932538","0.80705","0.0","1.026633","0.55","high","0.051752","0.168789","0.220541","0","288","True","1","False","0"
"2026-07-26T13:10:38.818271","03/14 00:15","-0.15","0.0","","","","18.5","28.0","0.3764","0.094094","0.0","0.094094","0.003035","1.778848","1.417921","0.0","1.872943","0.34","low","0.031992","0.321971","0.353963","0","289","True","1","True","2"
"2026-07-26T13:10:54.653918","03/14 06:15","-2.08","0.0","","","","18.0","29.0","0.3764","0.094094","0.0","0.094094","0.001138","0.872903","0.694873","0.0","0.966997","0.43","moderate","0.04046","0.157995","0.198456","0","290","True","1","False","0"
