Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1:Zone People Occupant Count [](Hourly),SPACE2-1:Zone People Occupant Count [](Hourly),SPACE3-1:Zone People Occupant Count [](Hourly),SPACE4-1:Zone People Occupant Count [](Hourly),SPACE5-1:Zone People Occupant Count [](Hourly),PLENUM-1:Zone Mean Air Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air Relative Humidity [%](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Relative Humidity [%](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Relative Humidity [%](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Relative Humidity [%](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Relative Humidity [%](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Relative Humidity [%](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Electricity:HVAC [J](Hourly) 
 01/02  18:00:00,-0.15,11.0,5.0,11.0,5.0,20.0,21.52675858868394,5.859584499041482,22.001587663272794,5.754955996081068,22.00131924179872,3.8085762439241897,22.002441256713276,5.969958030504784,22.001369569293182,3.5605378514069073,23.357609373361626,9.38323045234291,21.52675858868394,36.048066165284,1783.077922548385,0.0,22.001587663272794,34.76428654888336,175.18416764495674,0.0,22.00131924179872,30.344455684763798,12.520381098927942,2.0183865062419386,22.002441256713276,35.283982533612736,124.063116218142,0.0,22.001369569293182,29.81840189233024,9.730982308085402,2.518829663964425,23.357609373361626,41.024538249545316,0.0,585.0301254659857,0.0,6420.75882632806,0.0,0.0,652.2359479756647,413.2478865735422,575.8705453084528,451.6484594169746,0.0,1460.6690538565622,2899.260057857997,0.0,0.0,0.0,0.0,6420.75882632806,8025.948532910075,0.0,0.0,7.22,7.22,0.0,0.0,60.66497785903848,0.07190651877691223,7.22,0.0,7.267427249399809,0.004076533831724567,0.6367681005840062,16.000007901397133,0.3705044250126874,0.004076533831724567,16.0,82.0,0.011642106167916166,0.048212201913179,0.0,7.22,0.0,4.498487874696119,0.31057230924622753,0.0037233775802746664,11.5,4.498487874696119,0.31057230924622753,0.0037233775802746664,4.5,37422251.228145614,1354960.257918031 
 01/02  19:00:00,0.15,5.5,2.5,5.5,2.5,10.0,20.867424699256695,5.6638908832952675,20.500252798913134,5.0983168347059635,20.38613283390817,3.0682862350991926,20.567592147258594,5.322898712815685,20.339806576490453,2.82145013026203,22.544873946367833,8.785855221589387,20.867424699256695,37.03106059505048,982.1616863359437,0.0,20.500252798913134,36.41829639296998,0.0,359.19176898179944,20.38613283390817,31.800394915360084,0.0,283.9468197812448,20.567592147258594,36.83863145991873,0.0,345.1937774169662,20.339806576490453,31.33857299095225,0.0,297.7706067919594,22.544873946367833,41.39096978947104,0.0,520.2080960407411,0.0,4483.106825835409,0.0,0.0,0.0,10.854481658648586,0.0,24.03705150760895,0.0,1366.862289389907,2934.255921792045,0.0,0.0,0.0,0.0,4483.106825835409,5603.8835322942605,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,64.30116912953906,0.06047694154202765,7.219999999999999,0.0,7.174483351081135,0.004084392984351739,0.6456650032074468,16.00023267105452,0.3705044250126874,0.004084392984351739,16.0,80.72204139942474,0.010679794881084224,0.049634945326886316,0.0,7.219999999999999,0.0,4.4998404706610495,0.31057230924622753,0.003737251454170652,11.5,4.4998404706610495,0.31057230924622753,0.003737251454170652,4.5,23011668.49927304,1354960.257918031 
 01/02  20:00:00,0.9125000000000001,0.0,0.0,0.0,0.0,0.0,19.923871682587368,4.186931725088909,20.00113123408795,2.963491624121197,20.001202778174157,1.330989143810262,20.001367594360943,3.1690748896641567,20.000524088468993,1.1815496833561623,21.1615949788639,6.451135529940601,19.923871682587368,35.423206293335255,440.8049308352996,0.0,20.00113123408795,32.36532078343346,446.8350361474719,0.0,20.001202778174157,28.787300856729928,138.86246549228719,0.0,20.001367594360943,32.84128036978435,389.5917072927655,0.0,20.000524088468993,28.478146176049588,140.44994401006082,0.0,21.1615949788639,38.42510378475129,0.0,409.51158778952856,0.0,6210.452385980064,0.0,0.0,764.5343447947305,407.28973735420595,690.3907651068182,436.6219871620203,0.0,1127.3412527819114,2989.8488825196782,0.0,0.0,0.0,0.0,6210.452385980064,7763.06548247508,0.0,0.0,7.22,7.22,0.0,0.0,61.969698294427715,0.07391516270555085,7.22,0.0,7.025159443215232,0.004020740408893158,0.41890246850118845,16.000164466969096,0.3705044250126874,0.004020740408893158,16.0,82.0,0.008343735616078143,0.05198837486748336,0.0,7.22,0.0,4.499989747510722,0.31057230924622753,0.003753342275446247,11.5,4.499989747510722,0.31057230924622753,0.003753342275446247,4.5,12224178.994594801,1354960.257918031 
 01/02  21:00:00,1.4749999999999999,0.0,0.0,0.0,0.0,0.0,19.28431700801288,2.5200381626219825,19.99978233595968,2.085089686322193,19.998856963810077,1.808636241276755,19.999661986945483,2.173496025825195,19.99763351260894,1.84159933039976,20.37510968700638,4.256655428113426,19.28431700801288,32.74955848613348,608.8808393882593,0.0,19.99978233595968,30.369405947622027,989.9830026802487,0.0,19.998856963810077,29.786764000273067,390.1659813416039,0.0,19.999661986945483,30.56157545839422,947.5514454056932,0.0,19.99763351260894,29.860735376526186,390.0275263060632,0.0,20.37510968700638,34.606046832881034,0.0,20.071839153700694,0.0,2165.100053710403,0.0,0.0,980.6335952349727,382.1829820441955,938.6264034679807,381.09848960445646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.100053710403,2706.3750671380035,0.0,0.0,7.22,7.22,0.0,0.0,53.318975594387084,0.01786108234607023,7.22,0.0,19.119523740394836,0.004735892395159544,2.6644123581156727,20.121702773288483,0.3705044250126874,0.004735892395159544,16.0,82.0,0.0,0.0,0.0,7.22,0.0,1.4749999999999999,0.00621144618492455,0.003865634639305876,11.5,1.4749999999999999,0.00621144618492455,0.003865634639305876,4.5,7131611.523188326,1354960.257918031 
 01/02  22:00:00,2.0125,0.0,0.0,0.0,0.0,0.0,18.748891472089284,2.5353133216331423,19.99973746562835,2.2342500076816796,20.000536446605242,2.3173562679420106,19.999240868175225,2.253785586793367,19.99971410964308,2.339653048424616,20.034834002505136,3.287245259982911,18.748891472089284,33.899429312070296,551.577649556195,0.0,19.99973746562835,30.69405933302026,1133.7484313288348,0.0,20.000536446605242,30.87503810019099,460.8933331511455,0.0,19.999240868175225,30.737765274493114,1095.5568207785686,0.0,19.99971410964308,30.925698980372573,460.72289283673877,0.0,20.034834002505136,33.00719979937352,64.7252259874424,13.72733833854221,0.0,3299.440674707186,0.0,0.0,1166.4046921816775,488.38196083332116,1126.4197259553055,490.98064612359707,85.97989461808584,0.0,0.0,0.0,0.0,0.0,0.0,3299.440674707186,4124.300843383983,0.0,0.0,7.22,7.22,0.0,0.0,48.41892798590923,0.02349374486473877,7.22,0.0,18.59004854164304,0.004681204846276816,2.4949291515308016,19.592328054911473,0.3705044250126874,0.004681204846276816,16.0,82.0,0.0,0.0,0.0,7.22,0.0,2.0125,0.00621144618492455,0.004021301391294823,11.5,2.0125,0.00621144618492455,0.004021301391294823,4.5,3086815.6721651205,1354960.257918031 
 01/02  23:00:00,0.825,0.0,0.0,0.0,0.0,0.0,18.40604050467063,2.471809893045169,20.00044795328664,2.3156127273797646,20.001184037725288,2.397888458394588,20.00119934837411,2.316171553833311,20.000205723313897,2.4070729610905652,20.000228774233996,2.822549434670445,18.40604050467063,34.47852176152424,673.7197807962123,0.0,20.00044795328664,30.871237255401727,1160.5367413958654,0.0,20.001184037725288,31.051326750711013,473.8434192864354,0.0,20.00119934837411,30.871025914471538,1123.1372452759974,0.0,20.000205723313897,31.073531418159163,473.6056037723285,0.0,20.000228774233996,32.00568668883143,163.14848286014342,0.0,0.0,3678.4125404129127,0.0,0.0,1225.440468816326,528.5560975149353,1184.6387540385865,533.902504560825,227.42037692215868,0.0,0.0,0.0,0.0,0.0,0.0,3678.4125404129127,4598.015675516141,0.0,0.0,7.22,7.22,0.0,0.0,48.14796488879234,0.025991740691796206,7.22,0.0,18.184749867696382,0.004666268222563396,2.4414237699278942,19.187056839362697,0.3705044250126874,0.004666268222563396,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.825,0.00621144618492455,0.003875211252918334,11.5,0.825,0.00621144618492455,0.003875211252918334,4.5,3089136.67834523,1354960.257918031 
 01/02  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,18.152326032283057,2.434887339204372,20.00011104881949,2.3353833676500755,20.000178218402432,2.3762579551894554,19.999339253455364,2.3329324244397727,20.000506410395353,2.378862211976039,20.00001181750112,2.594117214087359,18.152326032283057,34.939968033287634,768.8192464670274,0.0,20.00011104881949,30.91541421227921,1268.8803503116546,0.0,20.000178218402432,31.005478242187134,518.7883173460648,0.0,19.999339253455364,30.911491325715133,1227.1384140260636,0.0,20.000506410395353,31.010601344285135,519.3127177041606,0.0,20.00001181750112,31.490622576238927,334.4029765605196,0.0,0.0,4313.414901751965,0.0,0.0,1355.8748095229394,592.1220635055046,1309.4408552183882,600.2582877706268,420.6728077355945,0.0,0.0,0.0,0.0,0.0,0.0,4313.414901751965,5391.768627189956,0.0,0.0,7.22,7.22,0.0,0.0,48.87766120036188,0.031179263279997316,7.22,0.0,17.906352441311345,0.004653594143308954,2.398142376240502,18.908682713396605,0.3705044250126874,0.004653594143308954,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.0,0.00621144618492455,0.0037538105792648212,11.5,0.0,0.00621144618492455,0.0037538105792648212,4.5,3093971.7289064797,1354960.257918031 
 01/03  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.757312888534496,2.365949603164479,18.564803829973947,2.2743624962906535,18.70394450101945,2.3057581188011036,18.588021215007775,2.2713593201329876,18.701461329063058,2.308560814989008,19.64206840510128,2.4080570073047,17.757312888534496,35.64518760709399,556.5936301133131,0.0,18.564803829973947,33.667472184377786,5.117639543812752,6.200596117321671,18.70394450101945,33.448341874567696,0.0,10.260797478075858,18.588021215007775,33.61124470755485,3.4414511550020848,6.217634600991516,18.701461329063058,33.46018499426168,0.0,11.138550126729635,19.64206840510128,31.774077731579563,0.0,86.28330579770488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,49.70458047454115,0.0,7.219999999999999,0.0,17.548839398241068,0.004631007154521974,2.3393088366560786,18.55121119795481,0.3705044250126874,0.004631007154521974,16.0,82.0,0.0,0.0,0.0,7.219999999999999,0.0,0.0,0.00621144618492455,0.0037513990539877686,11.5,0.0,0.00621144618492455,0.0037513990539877686,4.5,3064960.257918031,1354960.257918031 
 01/03  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.306368540545776,2.273154540348049,18.049902765431522,2.176025874857384,18.16167619999201,2.210025704967908,18.061161426126212,2.172451996211854,18.160664595434067,2.2138953611890417,19.343170391928023,2.2196988176182444,17.306368540545776,36.43202826233909,504.4377448534449,0.0,18.049902765431522,34.52255908343995,89.32380218783265,0.0,18.16167619999201,34.36451980415088,0.0,2.8855926356592363,18.061161426126212,34.48936386581262,73.01448378908276,0.0,18.160664595434067,34.37619728630932,0.0,3.109221026284388,19.343170391928023,31.938239517415308,0.0,96.83897728376354,0.0,99.70086738627282,0.0,0.0,83.84466054198387,0.0,68.67622219803673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.70086738627282,124.62608423284101,0.0,0.0,7.22,7.22,0.0,0.0,49.436948202271125,0.0007237025120825617,7.22,0.0,17.11628752499114,0.0045975897889525795,2.2617211772381856,18.11872077089553,0.3705044250126874,0.0045975897889525795,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.0,0.00621144618492455,0.003745143686143616,11.5,0.0,0.00621144618492455,0.003745143686143616,4.5,3065633.68521374,1354960.257918031 
 01/03  03:00:00,0.375,0.0,0.0,0.0,0.0,0.0,16.948058917540656,2.1291273045776933,17.99967606416037,2.004823523543305,18.00039393291746,2.0537653022117444,17.99982777258714,1.999902110350668,18.00031706350377,2.0599696446497116,19.05598819284164,1.9801685193738003,16.948058917540656,36.88686360452818,559.3901243262192,0.0,17.99967606416037,34.21114645988177,363.330968519213,0.0,18.00039393291746,34.329384689368524,101.73725622461825,0.0,17.99982777258714,34.19879024831164,339.52734712096327,0.0,18.00031706350377,34.34476220658537,101.74520109320508,0.0,19.05598819284164,31.963630833287382,0.0,103.10359472504666,0.0,772.7311420710818,0.0,0.0,383.0646034491814,118.41508564036471,358.2214691201116,120.14265709283214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.7311420710818,965.9139275888522,0.0,0.0,7.22,7.22,0.0,0.0,45.97995548889347,0.005086437808993358,7.22,0.0,16.74960410934189,0.004547223256788709,2.136971968820591,17.75212998123719,0.3705044250126874,0.004547223256788709,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.375,0.00621144618492455,0.0037405956944040163,11.5,0.375,0.00621144618492455,0.0037405956944040163,4.5,3069686.2637973353,1354960.257918031 
 01/03  04:00:00,0.225,0.0,0.0,0.0,0.0,0.0,16.681015188676287,1.9069499033249844,18.00001114298888,1.7592700503320102,18.000825506421492,1.8256436678827779,18.000348149328897,1.7525814737254846,18.000051257586932,1.833893892607137,18.871100165571143,1.682383359095582,16.681015188676287,36.92663904498243,641.3122139488307,0.0,18.00001114298888,33.61493065080133,480.13879473602395,0.0,18.000825506421492,33.773254676821445,162.2439901898619,0.0,18.000348149328897,33.59811871230528,456.8622829559747,0.0,18.000051257586932,33.79483715750696,161.96181700451245,0.0,18.871100165571143,31.653286245922367,0.0,111.03539536007099,0.0,1294.1542313440111,0.0,0.0,522.6402814922008,198.12110822548297,497.1258870205512,201.4931486595229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1294.1542313440111,1617.6927891800137,0.0,0.0,7.22,7.22,0.0,0.0,42.0269562061052,0.007737191598516031,7.22,0.0,16.464013557006393,0.004472052422985322,1.9248268261659458,17.466677702931268,0.3705044250126874,0.004472052422985322,16.0,82.0,0.0,0.0,0.0,7.22,0.0,0.225,0.00621144618492455,0.003561456253687718,11.5,0.225,0.00621144618492455,0.003561456253687718,4.5,3072138.257123665,1354960.257918031 
 01/03  05:00:00,-0.6875,0.0,0.0,0.0,0.0,0.0,16.48153361159804,1.637734828946051,17.999658326525694,1.4632645736714016,18.000183440223957,1.5401284816557048,18.000178132166983,1.455205330160315,17.999862727730314,1.5492982488805584,18.79340559055659,1.3493425200270168,16.48153361159804,36.684320683372604,709.0813268511276,0.0,17.999658326525694,32.910057131141144,551.6488911374743,0.0,18.000183440223957,33.09094524201492,194.0394677917759,0.0,18.000178132166983,32.88995542549813,527.0556554960209,0.0,17.999862727730314,33.11336708402458,193.99001545546423,0.0,18.79340559055659,31.056588421143598,0.0,122.6386730649877,0.0,1655.0189071448567,0.0,0.0,612.0168263189993,244.95986047070238,584.2481011037194,250.15475246013054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0189071448567,2068.773633931071,0.0,0.0,7.22,7.22,0.0,0.0,40.38745624145831,0.009512763818907616,7.22,0.0,16.239075915496798,0.004377342289264419,1.6509034476606201,17.24191433108126,0.3705044250126874,0.004377342289264419,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-0.6875,0.00621144618492455,0.0031713152128992885,11.5,-0.6875,0.00621144618492455,0.0031713152128992885,4.5,3073779.7859071903,1354960.257918031 
 01/03  06:00:00,-1.7875000000000003,0.0,0.0,0.0,0.0,0.0,16.31315103984718,1.3010184157820501,17.99930882911722,1.0838589158643877,18.000251810266047,1.1785139139533345,18.000001520105908,1.0739677552744564,17.999474778765574,1.1900251774189101,18.709517244735984,0.9330149739486895,16.31315103984718,36.19474226217764,765.9604242171181,0.0,17.99930882911722,32.0256431461067,658.082012460078,0.0,18.000251810266047,32.24253899646481,237.9394978381888,0.0,18.000001520105908,32.00146012750998,630.2767286300871,0.0,17.999474778765574,32.270824396592644,237.89621208439496,0.0,18.709517244735984,30.29864269097243,0.0,130.8432092966055,0.0,2064.6129990626987,0.0,0.0,733.3980593227703,301.48297887823196,701.6348752247441,307.9558105477247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2064.6129990626987,2580.7662488283736,0.0,0.0,7.22,7.22,0.0,0.0,40.53017039744773,0.011914809129354512,7.22,0.0,16.050794685470517,0.004265723249738393,1.321581500311274,17.053838561788243,0.3705044250126874,0.004265723249738393,16.0,82.0,0.0,0.0,0.0,7.22,0.0,-1.7875000000000003,0.00621144618492455,0.0028358360568664065,11.5,-1.7875000000000003,0.00621144618492455,0.0028358360568664065,4.5,3076007.5272329305,1354960.257918031 
 01/03  07:00:00,-2.8875,0.0,0.0,0.0,0.0,0.0,16.148998517373133,0.2945669743600723,18.000866394496036,-0.8711821904413395,18.001373980079965,-1.623811077597404,18.00082413605657,-0.8216107387720626,18.002286542130058,-1.7474332327408733,18.598920520137007,-0.45232481211200104,16.148998517373133,33.989723840159684,818.5839683861459,0.0,18.000866394496036,27.5899439340076,737.8596825897076,0.0,18.001373980079965,25.986734759295846,270.78078979471786,0.0,18.00082413605657,27.69898909718573,706.5255180832914,0.0,18.002286542130058,25.72722541506335,271.20697259146476,0.0,18.598920520137007,27.474239465651404,0.0,215.0389368433079,0.0,9907.162867430437,0.0,0.0,905.2028165413019,412.64375053409566,864.9221361022827,427.87296763263623,0.0,2316.1993076415856,3172.0440338289536,0.0,0.0,0.0,0.0,9907.162867430437,12383.953584288047,0.0,0.0,7.22,7.22,0.0,0.0,60.01718961173921,0.10625894556027637,7.22,0.0,6.394722839673654,0.0028240038514160764,-3.7466290412422416,15.876352374814836,0.3705044250126874,0.0028240038514160764,16.0,80.20772436245949,0.023110460472266878,0.0665414222168981,0.0,7.22,0.0,4.499204084564638,0.31057230924622753,0.002579875206722214,11.5,4.499204084564638,0.31057230924622753,0.002579875206722214,4.5,3164357.0768203232,1354960.257918031 
 01/03  08:00:00,-3.3,0.0,0.0,0.0,0.0,0.0,15.994328460917611,-2.344556004859694,18.000452532796025,-3.166760186616317,17.999811381448836,-4.0424822068831086,18.000256961321163,-3.082541471684311,17.999719367736876,-4.130085424264269,18.58672628511926,-2.2550365462218975,15.994328460917611,27.70118000764099,872.7382206701036,0.0,18.000452532796025,22.753125049897953,713.1137390927449,0.0,17.999811381448836,21.123157730945966,177.75153763935953,0.0,18.000256961321163,22.915668053033023,666.795881940888,0.0,17.999719367736876,20.965714704229597,254.28593963459298,0.0,18.58672628511926,23.675298293680186,0.0,204.0881190605927,0.0,8043.571629515225,0.0,0.0,871.2896200207764,311.5265906172964,816.5046807648885,401.8965287188356,0.0,2444.83280556584,3227.7617178457576,0.0,0.0,0.0,0.0,8043.571629515225,10054.464536894031,0.0,0.0,7.22,7.22,0.0,0.0,63.12428617694049,0.10176870855615561,7.22,0.0,6.36606030727707,0.0026261447537525686,-4.578670126830589,16.000056236589444,0.3705044250126874,0.0026261447537525686,16.0,82.0,0.02384904393573628,0.06366053916247505,0.0,7.22,0.0,4.498226540764186,0.31057230924622753,0.0024871134110442624,11.5,4.498226540764186,0.31057230924622753,0.0024871134110442624,4.5,3160325.3522621198,1354960.257918031 
 01/03  09:00:00,-3.9875000000000003,11.0,5.0,11.0,5.0,20.0,16.929871764352292,-3.0554781758350735,20.73359128347294,-2.492476174447679,20.985935705760877,-3.1554161171622903,20.757609320273772,-2.407495551193103,20.815796305282717,-3.2783245452544083,21.22221517181508,-1.4476911568282722,16.929871764352292,24.561761424029065,2767.649553998179,0.0,20.73359128347294,20.33518969616683,1863.524288140374,46.22183619978625,20.985935705760877,18.943429085621197,674.1782525703218,42.06574758478696,20.757609320273772,20.448572641518986,1748.0091902047222,44.75000659104347,20.815796305282717,18.947657882373033,847.4589800936923,42.60351157822854,21.22221517181508,21.51111802402635,939.3918813734106,92.38018916011305,0.0,13319.293339068625,0.0,0.0,2190.768137105253,965.1974126539634,2058.5845172898244,1159.7891108171152,1257.0591768319557,2660.021156198808,3179.968497771318,0.0,0.0,0.0,0.0,13319.293339068625,16649.11667383578,0.0,0.0,7.219999999999999,7.219999999999999,0.0,0.0,66.22275503533224,0.22538574099430153,7.219999999999999,0.0,6.491563682846476,0.002488478649534153,-5.194538694343475,16.000212284891496,0.3705044250126874,0.002488478649534153,16.0,82.0,0.027181030661882613,0.06110053010806992,0.0,7.219999999999999,0.0,4.498558951627679,0.31057230924622753,0.0023957142497172948,11.5,4.498558951627679,0.31057230924622753,0.0023957142497172948,4.5,33066737.701863006,1354960.257918031 
 01/03  10:00:00,-4.4,11.0,5.0,11.0,5.0,20.0,18.09366255057916,-1.2219050884092868,22.001848132262765,-0.014118232951327914,22.001814709642016,-1.3917684091469444,22.002000650831594,0.1262982305472105,22.00245264917022,-1.6310782815043148,22.34343662932231,1.5357351223055644,18.09366255057916,26.618226203837317,2902.3695743426606,0.0,22.001848132262765,23.044557947618106,670.1260202286942,0.0,22.001814709642016,20.597346755544365,50.27072309670399,54.91218983834398,22.002000650831594,23.29476419834444,506.3585036759011,0.0,22.00245264917022,20.18926929274919,212.11199594360687,0.0,22.34343662932231,25.30755776739717,0.0,501.20312822886893,0.0,9022.605228750623,0.0,0.0,1144.9615486790428,396.9896461551907,956.1522053255662,655.0322989344977,0.0,2789.499012796732,3113.8147771518466,0.0,0.0,0.0,0.0,9022.605228750623,11278.256535938279,0.0,0.0,7.22,7.22,0.0,0.0,62.05241535589326,0.10796961833516977,7.22,0.0,6.668801131217773,0.002500219732527055,-5.120455952422717,16.00037751655194,0.3705044250126874,0.002500219732527055,16.0,82.0,0.029275846537814613,0.05771120048715106,0.0,7.22,0.0,4.5000283783432735,0.31057230924622753,0.002338969276610295,11.5,4.5000283783432735,0.31057230924622753,0.002338969276610295,4.5,43306075.74048096,1354960.257918031 
